publisher_name,keyword,match_type,campaign,keyword_group,category,search_engine_bid,clicks,click_charges,impressions,avg_pos,revenue,booking,cpc_avg,conversion_rate,cpa,ctr,roas,sale_probability,ctr_calc,cpc_calc,cvr_calc,cpa_calc,roas_calc
Google - US,florence flight,Broad,Geo Targeted New York,New York to Florence Sale,uncategorized,6.25,2,2.025,22,1.5,0.0,0,1.0125,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,1.0125,0.0,,0.0
Google - US,athens airline,Broad,Geo Targeted New York,New York to Athens Sale,uncategorized,6.25,1,2.025,39,1.25641025641026,0.0,0,2.025,0.0,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,2.025,0.0,,0.0
Google - US,malaga flight,Broad,Geo Targeted Los Angeles,Los Angeles to Malaga Sale,uncategorized,6.25,1,2.025,2,2.0,0.0,0,2.025,0.0,0.0,0.5,0.0,0.0,0.5,2.025,0.0,,0.0
Google - US,italy flights,Broad,Geo Targeted Boston,Boston to Italy Sale,uncategorized,6.25,1,2.025,69,1.28695652173913,0.0,0,2.025,0.0,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,2.025,0.0,,0.0
Google - US,international airline,Broad,Geo Targeted Detroit,International Detroit,uncategorized,6.25,1,2.0375,51,1.79901960784314,0.0,0,2.0375,0.0,0.0,0.0196078431372549,0.0,0.0,0.0196078431372549,2.0375,0.0,,0.0
Google - US,florence cheap tickets,Broad,Geo Targeted Houston,Houston to Florence Sale,uncategorized,6.25,1,2.05,1,1.0,0.0,0,2.05,0.0,0.0,1.0,0.0,0.0,1.0,2.05,0.0,,0.0
Google - US,cheap europe airfare,Broad,Geo Targeted DC,Cheap Europe DC,uncategorized,6.25,1,2.0625,2,1.0,0.0,0,2.0625,0.0,0.0,0.5,0.0,0.0,0.5,2.0625,0.0,,0.0
Google - US,venice cheap airfare,Broad,Geo Targeted Boston,Boston to Venice Sale,uncategorized,6.25,1,2.075,1,1.0,0.0,0,2.075,0.0,0.0,1.0,0.0,0.0,1.0,2.075,0.0,,0.0
Google - US,athens flight,Broad,Geo Targeted New York,New York to Athens Sale,uncategorized,6.25,1,2.0875,31,1.0941935483871,0.0,0,2.0875,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,2.0875,0.0,,0.0
Google - US,venice cheap airfare,Broad,Geo Targeted New York,New York to Venice Sale,uncategorized,6.25,1,2.0875,1,1.0,0.0,0,2.0875,0.0,0.0,1.0,0.0,0.0,1.0,2.0875,0.0,,0.0
Google - US,paris fares,Broad,Geo Targeted Detroit,Detroit to Paris Sale,uncategorized,6.25,1,2.0875,5,1.2,0.0,0,2.0875,0.0,0.0,0.2,0.0,0.0,0.2,2.0875,0.0,,0.0
Google - US,athens cheap airline,Broad,Geo Targeted DC,DC to Athens Sale,uncategorized,6.25,1,2.0875,1,1.0,0.0,0,2.0875,0.0,0.0,1.0,0.0,0.0,1.0,2.0875,0.0,,0.0
Google - US,fly to england,Broad,Google_Yearlong 2006,Google|England,uncategorized,6.25,2,2.1125,43,2.12325581395349,0.0,0,1.05625,0.0,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,1.05625,0.0,,0.0
Google - US,cologne cheap flights,Broad,Google_Yearlong 2006,Google|Cologne,cologne,6.25,1,2.1125,61,1.03606557377049,0.0,0,2.1125,0.0,0.0,0.01639344262295082,0.0,0.0,0.01639344262295082,2.1125,0.0,,0.0
Google - US,flight to athens greece,Broad,Western Europe Destinations,Greece,uncategorized,6.25,1,2.1125,8,5.875,0.0,0,2.1125,0.0,0.0,0.125,0.0,0.0,0.125,2.1125,0.0,,0.0
Google - US,france airplane ticket,Broad,Geo Targeted New York,New York to France Sale,uncategorized,6.25,1,2.1125,7,1.57142857142857,0.0,0,2.1125,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2.1125,0.0,,0.0
Google - US,italy airport,Broad,Geo Targeted New York,New York to Italy Sale,uncategorized,6.25,1,2.1125,12,1.16666666666667,0.0,0,2.1125,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,2.1125,0.0,,0.0
Google - US,europe airlines,Broad,Geo Targeted DC,Europe DC,uncategorized,6.25,1,2.1125,31,3.22903225806452,0.0,0,2.1125,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,2.1125,0.0,,0.0
Google - US,france fares,Broad,Geo Targeted Chicago,Chicago to France Sale,uncategorized,6.25,1,2.1125,8,1.75,0.0,0,2.1125,0.0,0.0,0.125,0.0,0.0,0.125,2.1125,0.0,,0.0
Google - US,flight to athens greece,Broad,Google_Yearlong 2006,Google|Greece,greece,6.25,2,2.125,24,2.66666666666667,0.0,0,1.0625,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1.0625,0.0,,0.0
Google - US,france cheap air fares,Broad,Geo Targeted New York,New York to France Sale,uncategorized,6.25,2,2.125,8,1.0,0.0,0,1.0625,0.0,0.0,0.25,0.0,0.0,0.25,1.0625,0.0,,0.0
Google - US,europe airfares,Broad,Geo Targeted New York,Europe New York,uncategorized,6.25,1,2.125,6,3.83333333333333,0.0,0,2.125,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.125,0.0,,0.0
Google - US,cheap europe flight,Broad,Geo Targeted DC,Cheap Europe DC,uncategorized,6.25,1,2.125,30,1.12666666666667,0.0,0,2.125,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,2.125,0.0,,0.0
Google - US,air france to madrid,Broad,Western Europe Destinations,Madrid Branded,uncategorized,6.25,3,2.1375,23,3.60869565217391,0.0,0,0.7125,0.0,0.0,0.13043478260869565,0.0,0.0,0.13043478260869565,0.7125,0.0,,0.0
Google - US,madrid airline,Broad,Geo Targeted Detroit,Detroit to Madrid Sale,uncategorized,6.25,1,2.1375,6,1.16666666666667,0.0,0,2.1375,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.1375,0.0,,0.0
Google - US,cheap europe tickets,Broad,Geo Targeted DC,Cheap Europe DC,uncategorized,6.25,1,2.1375,8,1.5,0.0,0,2.1375,0.0,0.0,0.125,0.0,0.0,0.125,2.1375,0.0,,0.0
Google - US,florence cheap tickets,Broad,Google_Yearlong 2006,Google|Florence,uncategorized,6.25,1,2.15,12,2.75,0.0,0,2.15,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,2.15,0.0,,0.0
Google - US,paris flight deals,Broad,Geo Targeted Miami,Miami to Paris Sale,uncategorized,6.25,1,2.15,1,1.0,0.0,0,2.15,0.0,0.0,1.0,0.0,0.0,1.0,2.15,0.0,,0.0
Google - US,seville flights,Broad,Geo Targeted DC,DC to Seville Sale,uncategorized,6.25,1,2.15,16,1.35625,0.0,0,2.15,0.0,0.0,0.0625,0.0,0.0,0.0625,2.15,0.0,,0.0
Google - US,cheap europe airfare,Broad,Geo Targeted Boston,Cheap Europe Boston,uncategorized,6.25,1,2.15,5,1.0,0.0,0,2.15,0.0,0.0,0.2,0.0,0.0,0.2,2.15,0.0,,0.0
Google - US,europe airfare,Broad,Geo Targeted New York,Europe New York,uncategorized,6.25,1,2.1625,13,1.53846153846154,0.0,0,2.1625,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,2.1625,0.0,,0.0
Google - US,athens airfares,Broad,Geo Targeted Houston,Houston to Athens Sale,uncategorized,6.25,1,2.1625,1,1.0,0.0,0,2.1625,0.0,0.0,1.0,0.0,0.0,1.0,2.1625,0.0,,0.0
Google - US,turin tickets,Broad,Geo Targeted Detroit,Detroit to Turin Sale,uncategorized,6.25,1,2.1625,1,1.0,0.0,0,2.1625,0.0,0.0,1.0,0.0,0.0,1.0,2.1625,0.0,,0.0
Google - US,rome air fare,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,6.25,1,2.175,1,3.0,0.0,0,2.175,0.0,0.0,1.0,0.0,0.0,1.0,2.175,0.0,,0.0
Google - US,air france tickets,Broad,Geo Targeted DC,Airfrance Deal DC,uncategorized,6.25,2,2.175,4,1.0,0.0,0,1.0875,0.0,0.0,0.5,0.0,0.0,0.5,1.0875,0.0,,0.0
Google - US,italy airfare,Broad,Geo Targeted Boston,Boston to Italy Sale,uncategorized,6.25,1,2.175,4,1.0,0.0,0,2.175,0.0,0.0,0.25,0.0,0.0,0.25,2.175,0.0,,0.0
Google - US,britain cheap flights,Broad,Google_Yearlong 2006,Google|Britain,britain,6.25,1,2.1875,16,1.28125,0.0,0,2.1875,0.0,0.0,0.0625,0.0,0.0,0.0625,2.1875,0.0,,0.0
Google - US,florence flight,Broad,Geo Targeted Philadelphia,Philadelphia to Florence Sale,uncategorized,6.25,1,2.1875,15,2.06533333333333,0.0,0,2.1875,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,2.1875,0.0,,0.0
Google - US,paris plane ticket,Broad,Geo Targeted Houston,Houston to Paris Sale,uncategorized,6.25,1,2.1875,6,2.33333333333333,0.0,0,2.1875,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.1875,0.0,,0.0
Google - US,venice flights,Broad,Geo Targeted DC,DC to Venice Sale,uncategorized,6.25,1,2.1875,18,1.11111111111111,0.0,0,2.1875,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,2.1875,0.0,,0.0
Google - US,europe airfares,Broad,Geo Targeted DC,Europe DC,uncategorized,6.25,1,2.1875,48,6.60625,0.0,0,2.1875,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,2.1875,0.0,,0.0
Google - US,cheap europe airfares,Broad,Geo Targeted Boston,Cheap Europe Boston,uncategorized,6.25,1,2.2,3,1.0,0.0,0,2.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.2,0.0,,0.0
Google - US,spain plane ticket,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,6.25,1,2.2125,1,1.0,0.0,0,2.2125,0.0,0.0,1.0,0.0,0.0,1.0,2.2125,0.0,,0.0
Google - US,paris flight deals,Broad,Geo Targeted Los Angeles,Los Angeles to Paris Sale,uncategorized,6.25,1,2.2125,5,4.2,0.0,0,2.2125,0.0,0.0,0.2,0.0,0.0,0.2,2.2125,0.0,,0.0
Google - US,international air ticket,Broad,Geo Targeted Detroit,International Detroit,uncategorized,6.25,1,2.2125,6,1.5,0.0,0,2.2125,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.2125,0.0,,0.0
Google - US,istanbul tickets,Broad,Google_Yearlong 2006,Google|Istanbul,uncategorized,6.25,2,2.225,52,1.47692307692308,0.0,0,1.1125,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,1.1125,0.0,,0.0
Google - US,venice flights,Broad,Geo Targeted San Francisco,San Francisco to Venice Sale,uncategorized,6.25,1,2.225,145,1.88965517241379,0.0,0,2.225,0.0,0.0,0.006896551724137931,0.0,0.0,0.006896551724137931,2.225,0.0,,0.0
Google - US,frankfurt fare,Broad,Google_Yearlong 2006,Google|Frankfurt,uncategorized,6.25,1,2.2375,74,1.25,0.0,0,2.2375,0.0,0.0,0.013513513513513514,0.0,0.0,0.013513513513513514,2.2375,0.0,,0.0
Google - US,france cheap flights,Broad,Geo Targeted Boston,Boston to France Sale,uncategorized,6.25,1,2.2375,23,1.87826086956522,0.0,0,2.2375,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.2375,0.0,,0.0
Google - US,istanbul ticket,Broad,Google_Yearlong 2006,Google|Istanbul,uncategorized,6.25,2,2.25,32,1.821875,0.0,0,1.125,0.0,0.0,0.0625,0.0,0.0,0.0625,1.125,0.0,,0.0
Google - US,air france flights to rome,Broad,Western Europe Destinations,Rome Branded,uncategorized,6.25,1,2.25,1,1.0,0.0,0,2.25,0.0,0.0,1.0,0.0,0.0,1.0,2.25,0.0,,0.0
Google - US,rome flight sale,Broad,Geo Targeted Houston,Houston to Rome Sale,uncategorized,6.25,1,2.25,3,1.33333333333333,0.0,0,2.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.25,0.0,,0.0
Google - US,italy airports,Broad,Geo Targeted DC,DC to Italy Sale,uncategorized,6.25,2,2.25,11,1.54545454545455,0.0,0,1.125,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,1.125,0.0,,0.0
Google - US,venice tickets,Broad,Geo Targeted Boston,Boston to Venice Sale,uncategorized,6.25,1,2.275,2,3.0,0.0,0,2.275,0.0,0.0,0.5,0.0,0.0,0.5,2.275,0.0,,0.0
Google - US,spain air fare,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,6.25,1,2.2875,1,1.0,0.0,0,2.2875,0.0,0.0,1.0,0.0,0.0,1.0,2.2875,0.0,,0.0
Google - US,international airfare,Broad,Geo Targeted Boston,International Boston,uncategorized,6.25,1,2.2875,21,2.7047619047619,0.0,0,2.2875,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,2.2875,0.0,,0.0
Google - US,rome airlines,Broad,Geo Targeted San Francisco,San Francisco to Rome Sale,uncategorized,6.25,1,2.3125,22,3.09,0.0,0,2.3125,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,2.3125,0.0,,0.0
Google - US,spain airline,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,6.25,1,2.3125,69,1.16811594202899,0.0,0,2.3125,0.0,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,2.3125,0.0,,0.0
Google - US,cheap international tickets,Broad,Geo Targeted Los Angeles,Cheap International Los Angeles,uncategorized,6.25,1,2.3125,25,3.0396,0.0,0,2.3125,0.0,0.0,0.04,0.0,0.0,0.04,2.3125,0.0,,0.0
Google - US,rome cheap tickets,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,6.25,1,2.3125,4,1.5,0.0,0,2.3125,0.0,0.0,0.25,0.0,0.0,0.25,2.3125,0.0,,0.0
Google - US,barcelona airports,Broad,Western Europe Destinations,Barcelona,uncategorized,6.25,2,2.325,812,4.94100985221675,0.0,0,1.1625,0.0,0.0,0.0024630541871921183,0.0,0.0,0.0024630541871921183,1.1625,0.0,,0.0
Google - US,florence air fare,Broad,Geo Targeted New York,New York to Florence Sale,uncategorized,6.25,1,2.325,1,1.0,0.0,0,2.325,0.0,0.0,1.0,0.0,0.0,1.0,2.325,0.0,,0.0
Google - US,france cheap airfare,Broad,Geo Targeted Los Angeles,Los Angeles to France Sale,uncategorized,6.25,1,2.325,16,1.499375,0.0,0,2.325,0.0,0.0,0.0625,0.0,0.0,0.0625,2.325,0.0,,0.0
Google - US,athens cheap flights,Broad,Geo Targeted Houston,Houston to Athens Sale,uncategorized,6.25,1,2.325,4,2.5,0.0,0,2.325,0.0,0.0,0.25,0.0,0.0,0.25,2.325,0.0,,0.0
Google - US,paris cheap air flight,Broad,Geo Targeted New York,New York to Paris Sale,uncategorized,6.25,2,2.3375,3,1.0,0.0,0,1.16875,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.16875,0.0,,0.0
Google - US,paris airports,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,6.25,1,2.3375,42,1.0,0.0,0,2.3375,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,2.3375,0.0,,0.0
Google - US,france air flight,Broad,Geo Targeted DC,DC to France Sale,uncategorized,6.25,3,2.3499999750000002,15,1.0,0.0,0,0.7833333250000001,0.0,0.0,0.2,0.0,0.0,0.2,0.7833333250000001,0.0,,0.0
Google - US,paris airplane ticket,Broad,Geo Targeted Houston,Houston to Paris Sale,uncategorized,6.25,1,2.3625,2,1.0,0.0,0,2.3625,0.0,0.0,0.5,0.0,0.0,0.5,2.3625,0.0,,0.0
Google - US,international air fares,Broad,Geo Targeted Detroit,International Detroit,uncategorized,6.25,1,2.3625,8,1.0,0.0,0,2.3625,0.0,0.0,0.125,0.0,0.0,0.125,2.3625,0.0,,0.0
Google - US,athens ticket,Broad,Geo Targeted Detroit,Detroit to Athens Sale,uncategorized,6.25,1,2.375,2,1.0,0.0,0,2.375,0.0,0.0,0.5,0.0,0.0,0.5,2.375,0.0,,0.0
Google - US,france airfare,Broad,Geo Targeted Chicago,Chicago to France Sale,uncategorized,6.25,2,2.375,45,1.69555555555556,0.0,0,1.1875,0.0,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446,1.1875,0.0,,0.0
Google - US,florence airfare sale,Broad,Geo Targeted New York,New York to Florence Sale,uncategorized,6.25,1,2.3875,1,1.0,0.0,0,2.3875,0.0,0.0,1.0,0.0,0.0,1.0,2.3875,0.0,,0.0
Google - US,spain flights,Broad,Geo Targeted Boston,Boston to Spain Sale,uncategorized,6.25,1,2.3875,48,1.37708333333333,0.0,0,2.3875,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,2.3875,0.0,,0.0
Google - US,cheap europe flight,Broad,Geo Targeted Boston,Cheap Europe Boston,uncategorized,6.25,1,2.3875,4,1.25,0.0,0,2.3875,0.0,0.0,0.25,0.0,0.0,0.25,2.3875,0.0,,0.0
Google - US,europe airline,Broad,Geo Targeted Boston,Europe Boston,uncategorized,6.25,1,2.3875,38,1.57368421052632,0.0,0,2.3875,0.0,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,2.3875,0.0,,0.0
Google - US,frankfurt cheap tickets,Broad,Google_Yearlong 2006,Google|Frankfurt,uncategorized,6.25,1,2.4,6,2.16666666666667,0.0,0,2.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.4,0.0,,0.0
Google - US,athens cheap flight,Broad,Geo Targeted New York,New York to Athens Sale,uncategorized,6.25,1,2.4,4,1.0,0.0,0,2.4,0.0,0.0,0.25,0.0,0.0,0.25,2.4,0.0,,0.0
Google - US,spain cheap flights,Broad,Geo Targeted Detroit,Detroit to Spain Sale,uncategorized,6.25,1,2.4,4,2.0,0.0,0,2.4,0.0,0.0,0.25,0.0,0.0,0.25,2.4,0.0,,0.0
Google - US,florence airfare sale,Broad,Geo Targeted DC,DC to Florence Sale,uncategorized,6.25,1,2.4,1,1.0,0.0,0,2.4,0.0,0.0,1.0,0.0,0.0,1.0,2.4,0.0,,0.0
Google - US,madrid airline,Broad,Geo Targeted New York,New York to Madrid Sale,uncategorized,6.25,1,2.4125,24,1.0,0.0,0,2.4125,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,2.4125,0.0,,0.0
Google - US,cheap international ticket,Broad,Geo Targeted DC,Cheap International DC,uncategorized,6.25,1,2.4125,25,1.928,0.0,0,2.4125,0.0,0.0,0.04,0.0,0.0,0.04,2.4125,0.0,,0.0
Google - US,rome air flights,Broad,Geo Targeted Boston,Boston to Rome Sale,uncategorized,6.25,1,2.4125,1,1.0,0.0,0,2.4125,0.0,0.0,1.0,0.0,0.0,1.0,2.4125,0.0,,0.0
Google - US,italy plane ticket,Broad,Western Europe Destinations,Italy,uncategorized,6.25,4,2.425,97,5.47422680412371,0.0,0,0.60625,0.0,0.0,0.041237113402061855,0.0,0.0,0.041237113402061855,0.60625,0.0,,0.0
Google - US,paris fares,Broad,Geo Targeted Miami,Miami to Paris Sale,uncategorized,6.25,1,2.425,11,2.90909090909091,0.0,0,2.425,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,2.425,0.0,,0.0
Google - US,barcelona airlines,Broad,Geo Targeted Detroit,Detroit to Barcelona Sale,uncategorized,6.25,1,2.425,34,1.97264705882353,0.0,0,2.425,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,2.425,0.0,,0.0
Google - US,paris airfares,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,6.25,2,2.425,39,1.4374358974359,0.0,0,1.2125,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,1.2125,0.0,,0.0
Google - US,air france spain flight,Broad,Western Europe Destinations,Spain Branded,uncategorized,6.25,1,2.45,1,2.0,0.0,0,2.45,0.0,0.0,1.0,0.0,0.0,1.0,2.45,0.0,,0.0
Google - US,venice fare,Broad,Geo Targeted Detroit,Detroit to Venice Sale,uncategorized,6.25,1,2.45,1,1.0,0.0,0,2.45,0.0,0.0,1.0,0.0,0.0,1.0,2.45,0.0,,0.0
Google - US,switzerland flight,Broad,Google_Yearlong 2006,Google|Switzerland,uncategorized,6.25,1,2.4625,13,1.43076923076923,0.0,0,2.4625,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,2.4625,0.0,,0.0
Google - US,venice airfares,Broad,Geo Targeted New York,New York to Venice Sale,uncategorized,6.25,1,2.4625,4,1.0,0.0,0,2.4625,0.0,0.0,0.25,0.0,0.0,0.25,2.4625,0.0,,0.0
Google - US,england airfares,Broad,Google_Yearlong 2006,Google|England,uncategorized,6.25,3,2.475,20,1.39,0.0,0,0.8250000000000001,0.0,0.0,0.15,0.0,0.0,0.15,0.8250000000000001,0.0,,0.0
Google - US,european tickets,Broad,Western Europe Destinations,Europe,uncategorized,6.25,1,2.4875,274,2.01313868613139,0.0,0,2.4875,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0036496350364963502,2.4875,0.0,,0.0
Google - US,france plane tickets,Broad,Geo Targeted Miami,Miami to France Sale,uncategorized,6.25,1,2.4875,1,1.0,0.0,0,2.4875,0.0,0.0,1.0,0.0,0.0,1.0,2.4875,0.0,,0.0
Google - US,spain airlines,Broad,Geo Targeted Philadelphia,Philadelphia to Spain Sale,uncategorized,6.25,1,2.4875,53,1.22358490566038,0.0,0,2.4875,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,2.4875,0.0,,0.0
Google - US,rome ticket,Broad,Geo Targeted New York,New York to Rome Sale,uncategorized,6.25,2,2.4875,13,1.07692307692308,0.0,0,1.24375,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,1.24375,0.0,,0.0
Google - US,france airline tickets,Broad,Geo Targeted Miami,Miami to France Sale,uncategorized,6.25,1,2.5,4,1.0,0.0,0,2.5,0.0,0.0,0.25,0.0,0.0,0.25,2.5,0.0,,0.0
Google - US,europe airlines,Broad,Geo Targeted Los Angeles,Europe Los Angeles,uncategorized,6.25,1,2.5,46,1.77608695652174,0.0,0,2.5,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,2.5,0.0,,0.0
Google - US,paris cheap flight,Broad,Geo Targeted DC,DC to Paris Sale,uncategorized,6.25,1,2.5125,23,3.5204347826087,0.0,0,2.5125,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.5125,0.0,,0.0
Google - US,milan flight,Broad,Geo Targeted Los Angeles,Los Angeles to Milan Sale,uncategorized,6.25,1,2.525,35,1.24,0.0,0,2.525,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,2.525,0.0,,0.0
Google - US,france cheap ticket,Broad,Geo Targeted Boston,Boston to France Sale,uncategorized,6.25,1,2.525,7,2.42857142857143,0.0,0,2.525,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2.525,0.0,,0.0
Google - US,italy tickets,Broad,Geo Targeted Boston,Boston to Italy Sale,uncategorized,6.25,1,2.525,24,1.84166666666667,0.0,0,2.525,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,2.525,0.0,,0.0
Google - US,geneva tickets,Broad,Google_Yearlong 2006,Google|Geneva,uncategorized,6.25,2,2.5375,176,1.24375,0.0,0,1.26875,0.0,0.0,0.011363636363636364,0.0,0.0,0.011363636363636364,1.26875,0.0,,0.0
Google - US,athens airfares,Broad,Geo Targeted San Francisco,San Francisco to Athens Sale,uncategorized,6.25,1,2.5375,10,1.3,0.0,0,2.5375,0.0,0.0,0.1,0.0,0.0,0.1,2.5375,0.0,,0.0
Google - US,venice flight,Broad,Geo Targeted Houston,Houston to Venice Sale,uncategorized,6.25,1,2.55,45,1.06666666666667,0.0,0,2.55,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,2.55,0.0,,0.0
Google - US,barcelona cheap flights,Broad,Geo Targeted Detroit,Detroit to Barcelona Sale,uncategorized,6.25,1,2.55,2,1.0,0.0,0,2.55,0.0,0.0,0.5,0.0,0.0,0.5,2.55,0.0,,0.0
Google - US,florence flight,Broad,Geo Targeted DC,DC to Florence Sale,uncategorized,6.25,1,2.55,24,1.29166666666667,0.0,0,2.55,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,2.55,0.0,,0.0
Google - US,europe air fare,Broad,Geo Targeted Philadelphia,Europe Philadelphia,uncategorized,6.25,1,2.5625,3,1.0,0.0,0,2.5625,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.5625,0.0,,0.0
Google - US,athens air fares,Broad,Geo Targeted DC,DC to Athens Sale,uncategorized,6.25,1,2.5625,1,1.0,0.0,0,2.5625,0.0,0.0,1.0,0.0,0.0,1.0,2.5625,0.0,,0.0
Google - US,italy airline tickets,Broad,Geo Targeted San Francisco,San Francisco to Italy Sale,uncategorized,6.25,1,2.575,121,1.02314049586777,0.0,0,2.575,0.0,0.0,0.008264462809917356,0.0,0.0,0.008264462809917356,2.575,0.0,,0.0
Google - US,paris cheap fares,Broad,Geo Targeted DC,DC to Paris Sale,uncategorized,6.25,1,2.575,2,2.5,0.0,0,2.575,0.0,0.0,0.5,0.0,0.0,0.5,2.575,0.0,,0.0
Google - US,paris cheap airfares,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,6.25,1,2.575,6,2.8,0.0,0,2.575,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.575,0.0,,0.0
Google - US,milan cheap flights,Broad,Geo Targeted Boston,Boston to Milan Sale,uncategorized,6.25,1,2.575,3,1.33333333333333,0.0,0,2.575,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.575,0.0,,0.0
Google - US,international air tickets,Broad,Geo Targeted Philadelphia,International Philadelphia,uncategorized,6.25,1,2.5875,12,1.0,0.0,0,2.5875,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,2.5875,0.0,,0.0
Google - US,switzerland airline,Broad,Google_Yearlong 2006,Google|Switzerland,uncategorized,6.25,1,2.6,56,1.225,0.0,0,2.6,0.0,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,2.6,0.0,,0.0
Google - US,cheap europe tickets,Broad,Geo Targeted New York,Cheap Europe New York,uncategorized,6.25,1,2.6,8,2.125,0.0,0,2.6,0.0,0.0,0.125,0.0,0.0,0.125,2.6,0.0,,0.0
Google - US,cheap international airfares,Broad,Geo Targeted DC,Cheap International DC,uncategorized,6.25,1,2.6,101,3.43663366336634,0.0,0,2.6,0.0,0.0,0.009900990099009901,0.0,0.0,0.009900990099009901,2.6,0.0,,0.0
Google - US,paris cheap tickets,Broad,Geo Targeted Miami,Miami to Paris Sale,uncategorized,6.25,2,2.6125,17,3.42352941176471,0.0,0,1.30625,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,1.30625,0.0,,0.0
Google - US,italy cheap airfare,Broad,Geo Targeted San Francisco,San Francisco to Italy Sale,uncategorized,6.25,1,2.6125,4,1.0,0.0,0,2.6125,0.0,0.0,0.25,0.0,0.0,0.25,2.6125,0.0,,0.0
Google - US,spain airfares,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,6.25,1,2.6125,3,1.0,0.0,0,2.6125,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6125,0.0,,0.0
Google - US,discount europe airfares,Broad,Geo Targeted Los Angeles,Discount Europe Los Angeles,uncategorized,6.25,1,2.6125,9,2.44333333333333,0.0,0,2.6125,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.6125,0.0,,0.0
